Open_Time,Open,High,Low,Close,Volume
2023-01-11 10:02:00,17445.18,17446.69,17443.22,17443.73,80.64718
2023-01-11 10:03:00,17443.73,17445.73,17443.73,17444.38,68.46646
2023-01-11 10:04:00,17444.63,17445.32,17442.76,17443.4,81.62155
2023-01-11 10:05:00,17443.03,17446.55,17442.58,17445.64,108.34388
2023-01-11 10:06:00,17445.53,17449.48,17445.13,17447.48,115.25826
2023-01-11 10:07:00,17447.48,17450.9,17446.77,17450.59,101.8332
2023-01-11 10:08:00,17450.59,17456.83,17449.83,17455.5,164.70807
2023-01-11 10:09:00,17455.77,17456.63,17451.1,17453.48,114.22817
2023-01-11 10:10:00,17453.48,17453.48,17449.69,17450.2,80.96647
2023-01-11 10:11:00,17450.2,17454.78,17450.15,17454.2,76.45069
2023-01-11 10:12:00,17454.59,17457.06,17453.26,17456.38,82.23826
2023-01-11 10:13:00,17456.4,17458.94,17454.62,17456.06,132.90915
2023-01-11 10:14:00,17456.06,17456.94,17452.73,17454.82,81.2001
2023-01-11 10:15:00,17454.44,17457.99,17453.66,17457.77,102.81766
2023-01-11 10:16:00,17457.77,17458.77,17456.35,17457.32,81.22862
2023-01-11 10:17:00,17457.32,17457.93,17452.67,17453.95,66.75002
2023-01-11 10:18:00,17453.95,17454.67,17448.14,17449.87,145.66321
2023-01-11 10:19:00,17449.48,17453.0,17449.11,17452.3,73.34849
2023-01-11 10:20:00,17452.3,17452.63,17448.53,17449.58,111.85138
2023-01-11 10:21:00,17449.47,17452.28,17447.6,17451.12,75.27615
2023-01-11 10:22:00,17451.49,17452.3,17445.0,17445.4,113.48758
2023-01-11 10:23:00,17445.4,17449.66,17444.4,17448.45,101.73134
2023-01-11 10:24:00,17448.65,17449.34,17444.6,17445.3,67.16406
2023-01-11 10:25:00,17444.92,17449.21,17443.96,17448.65,129.5482
2023-01-11 10:26:00,17448.65,17451.66,17447.54,17448.78,77.69055
2023-01-11 10:27:00,17449.19,17451.01,17448.55,17451.01,51.23391
2023-01-11 10:28:00,17450.56,17452.07,17449.03,17449.24,75.94575
2023-01-11 10:29:00,17449.24,17449.65,17444.91,17445.46,84.43585
2023-01-11 10:30:00,17445.97,17446.7,17442.12,17445.34,98.36303
2023-01-11 10:31:00,17444.87,17448.0,17444.37,17447.54,75.53261
2023-01-11 10:32:00,17447.18,17449.12,17446.6,17447.68,80.95704
2023-01-11 10:33:00,17447.68,17448.32,17445.76,17448.15,84.44418
2023-01-11 10:34:00,17448.15,17453.6,17447.55,17452.18,137.74715
2023-01-11 10:35:00,17452.18,17458.39,17451.71,17456.86,163.38481
2023-01-11 10:36:00,17456.85,17459.0,17455.2,17457.56,124.20849
2023-01-11 10:37:00,17457.19,17458.47,17453.19,17455.18,113.16345
2023-01-11 10:38:00,17454.95,17455.42,17451.64,17453.25,80.05782
2023-01-11 10:39:00,17453.26,17454.55,17452.59,17453.24,59.76597
2023-01-11 10:40:00,17453.24,17453.96,17447.3,17448.11,109.25569
2023-01-11 10:41:00,17448.49,17448.54,17442.97,17445.31,146.17745
2023-01-11 10:42:00,17445.99,17447.29,17444.99,17446.04,63.52157
2023-01-11 10:43:00,17446.04,17449.02,17445.75,17447.52,70.18284
2023-01-11 10:44:00,17447.87,17450.64,17444.92,17446.09,82.41634
2023-01-11 10:45:00,17445.67,17446.59,17442.06,17442.52,148.6032
2023-01-11 10:46:00,17442.52,17443.26,17439.51,17440.2,150.22515
2023-01-11 10:47:00,17440.2,17440.65,17436.33,17437.15,164.04214
2023-01-11 10:48:00,17437.15,17443.75,17436.19,17442.83,154.31548
2023-01-11 10:49:00,17442.96,17446.88,17442.31,17443.82,122.36941
2023-01-11 10:50:00,17443.82,17445.87,17442.52,17445.22,85.11847
2023-01-11 10:51:00,17445.64,17448.23,17444.1,17447.63,96.17909
2023-01-11 10:52:00,17447.42,17448.48,17444.73,17445.14,96.37648
2023-01-11 10:53:00,17445.14,17446.43,17439.59,17441.1,114.33006
2023-01-11 10:54:00,17441.1,17441.66,17436.8,17441.61,136.00945
2023-01-11 10:55:00,17441.65,17442.87,17439.21,17439.21,88.19491
2023-01-11 10:56:00,17439.21,17439.91,17436.61,17437.35,95.20849
2023-01-11 10:57:00,17437.0,17439.57,17435.29,17435.66,148.42979
2023-01-11 10:58:00,17435.66,17440.19,17435.18,17438.33,138.42816
2023-01-11 10:59:00,17438.34,17441.6,17437.95,17441.24,118.34229
2023-01-11 11:00:00,17441.24,17441.24,17436.68,17437.84,184.48103
2023-01-11 11:01:00,17438.12,17442.57,17437.27,17440.52,115.09336
2023-01-11 11:02:00,17440.16,17442.0,17439.87,17441.42,37.60356
2023-01-11 11:03:00,17441.67,17441.81,17437.72,17438.35,72.65936
2023-01-11 11:04:00,17438.69,17439.05,17437.72,17437.97,43.07934
2023-01-11 11:05:00,17438.13,17439.27,17437.53,17437.6,51.69134
2023-01-11 11:06:00,17437.96,17439.33,17436.78,17437.67,76.71927
2023-01-11 11:07:00,17437.65,17437.69,17431.82,17433.78,239.88719
2023-01-11 11:08:00,17433.78,17435.77,17433.06,17433.59,87.49985
2023-01-11 11:09:00,17433.59,17434.98,17429.93,17434.73,113.65996
2023-01-11 11:10:00,17434.73,17439.17,17434.14,17438.82,132.97454
2023-01-11 11:11:00,17438.82,17441.33,17435.21,17435.98,159.71032
2023-01-11 11:12:00,17435.59,17436.94,17435.01,17436.78,44.29542
2023-01-11 11:13:00,17436.41,17440.65,17435.67,17438.84,142.56139
2023-01-11 11:14:00,17438.83,17440.0,17437.38,17438.82,61.84482
2023-01-11 11:15:00,17438.82,17440.3,17435.3,17437.35,119.08221
2023-01-11 11:16:00,17437.79,17438.04,17436.22,17437.84,43.19869
2023-01-11 11:17:00,17437.84,17437.94,17436.49,17437.36,34.87696
2023-01-11 11:18:00,17437.06,17439.46,17437.06,17438.54,73.15905
2023-01-11 11:19:00,17438.54,17441.28,17437.63,17438.4,99.57187
2023-01-11 11:20:00,17438.75,17438.83,17436.03,17436.85,73.35637
2023-01-11 11:21:00,17436.44,17438.77,17432.36,17433.53,205.97667
2023-01-11 11:22:00,17433.55,17436.61,17432.0,17435.31,77.79167
2023-01-11 11:23:00,17435.31,17436.18,17432.86,17434.0,88.04037
2023-01-11 11:24:00,17433.7,17437.62,17433.41,17434.01,95.91157
2023-01-11 11:25:00,17433.79,17434.29,17427.87,17428.12,150.40064
2023-01-11 11:26:00,17427.98,17430.14,17427.86,17430.01,64.16209
2023-01-11 11:27:00,17429.56,17437.1,17429.47,17436.4,164.83015
2023-01-11 11:28:00,17436.81,17442.45,17435.2,17441.21,165.03152
2023-01-11 11:29:00,17441.22,17442.87,17441.14,17442.38,66.29541
2023-01-11 11:30:00,17442.38,17442.58,17437.0,17441.19,137.07909
2023-01-11 11:31:00,17441.19,17444.89,17440.45,17444.36,118.96471
2023-01-11 11:32:00,17444.73,17449.06,17443.86,17448.39,148.09222
2023-01-11 11:33:00,17448.32,17454.51,17447.56,17450.11,266.84707
2023-01-11 11:34:00,17450.11,17454.04,17449.38,17453.43,92.59437
2023-01-11 11:35:00,17453.43,17454.05,17448.43,17449.68,90.8277
2023-01-11 11:36:00,17450.02,17450.14,17444.08,17444.9,108.60694
2023-01-11 11:37:00,17444.9,17444.9,17440.0,17441.09,100.35934
2023-01-11 11:38:00,17441.09,17442.36,17439.2,17441.91,89.21443
2023-01-11 11:39:00,17441.7,17441.9,17436.16,17437.04,120.57525
2023-01-11 11:40:00,17437.04,17440.98,17434.0,17434.03,174.82665
2023-01-11 11:41:00,17434.24,17437.13,17431.73,17436.23,179.78364
2023-01-11 11:42:00,17435.78,17438.05,17431.33,17437.16,142.10067
2023-01-11 11:43:00,17437.17,17438.66,17434.44,17435.19,83.16658
2023-01-11 11:44:00,17435.19,17439.78,17434.28,17437.34,133.52047
2023-01-11 11:45:00,17437.34,17437.34,17432.43,17434.11,109.20004
2023-01-11 11:46:00,17434.25,17435.87,17430.5,17431.71,158.89957
2023-01-11 11:47:00,17432.09,17437.55,17430.82,17434.07,122.56954
2023-01-11 11:48:00,17434.43,17437.0,17433.82,17434.48,59.96459
2023-01-11 11:49:00,17434.59,17436.45,17430.1,17431.39,97.79381
2023-01-11 11:50:00,17430.85,17434.59,17429.85,17430.91,221.73028
2023-01-11 11:51:00,17431.29,17433.99,17430.04,17432.41,70.50649
2023-01-11 11:52:00,17432.41,17437.89,17432.4,17437.12,165.47836
2023-01-11 11:53:00,17437.12,17442.1,17435.24,17437.66,311.50357
2023-01-11 11:54:00,17437.13,17441.51,17434.97,17438.33,190.74695
2023-01-11 11:55:00,17438.33,17439.0,17433.5,17435.94,120.04215
2023-01-11 11:56:00,17435.94,17437.5,17435.0,17436.54,100.2475
2023-01-11 11:57:00,17436.54,17437.9,17434.83,17435.37,100.31281
2023-01-11 11:58:00,17435.37,17436.48,17433.93,17436.47,69.58885
2023-01-11 11:59:00,17436.07,17438.53,17435.6,17437.75,86.64412
2023-01-11 12:00:00,17437.75,17437.75,17430.9,17431.24,255.09401
2023-01-11 12:01:00,17431.27,17433.64,17430.68,17431.74,96.43832
2023-01-11 12:02:00,17431.74,17435.82,17431.37,17431.6,124.53349
2023-01-11 12:03:00,17431.94,17433.59,17429.68,17430.5,156.47252
2023-01-11 12:04:00,17430.98,17431.96,17429.0,17430.15,102.37555
2023-01-11 12:05:00,17430.15,17431.94,17427.02,17427.84,154.16447
2023-01-11 12:06:00,17428.36,17428.94,17421.01,17425.15,284.34231
2023-01-11 12:07:00,17425.13,17428.23,17424.5,17427.11,120.93844
2023-01-11 12:08:00,17427.11,17429.3,17424.82,17425.44,115.34716
2023-01-11 12:09:00,17425.44,17429.14,17421.78,17425.72,181.3494
2023-01-11 12:10:00,17426.03,17427.3,17423.95,17426.87,62.01833
2023-01-11 12:11:00,17426.87,17429.33,17425.71,17425.97,92.03446
2023-01-11 12:12:00,17426.35,17426.36,17423.06,17423.25,91.0312
2023-01-11 12:13:00,17423.55,17425.79,17422.8,17425.18,120.15224
2023-01-11 12:14:00,17425.18,17427.15,17420.78,17422.64,159.80205
2023-01-11 12:15:00,17423.0,17423.4,17420.52,17421.28,125.32349
2023-01-11 12:16:00,17421.28,17422.65,17420.0,17420.16,110.57799
2023-01-11 12:17:00,17420.16,17421.68,17417.87,17420.46,169.94429
2023-01-11 12:18:00,17420.46,17421.3,17410.0,17414.31,317.17376
2023-01-11 12:19:00,17413.88,17415.68,17402.1,17408.43,525.95354
2023-01-11 12:20:00,17407.88,17409.73,17402.0,17405.1,287.10926
2023-01-11 12:21:00,17405.59,17420.02,17404.63,17416.57,290.56803
2023-01-11 12:22:00,17417.0,17417.74,17412.25,17413.26,110.23304
2023-01-11 12:23:00,17413.26,17417.22,17412.62,17416.88,105.72081
2023-01-11 12:24:00,17416.88,17418.76,17410.68,17413.25,193.62451
2023-01-11 12:25:00,17413.25,17414.78,17408.8,17412.76,154.36968
2023-01-11 12:26:00,17412.76,17415.81,17411.38,17414.45,106.28776
2023-01-11 12:27:00,17414.45,17419.76,17414.0,17416.25,174.02482
2023-01-11 12:28:00,17416.25,17417.35,17411.0,17411.1,121.59443
2023-01-11 12:29:00,17411.43,17413.5,17409.11,17410.42,103.83066
2023-01-11 12:30:00,17409.94,17411.79,17406.16,17411.0,190.38683
2023-01-11 12:31:00,17411.38,17418.44,17410.77,17418.0,157.74375
2023-01-11 12:32:00,17418.0,17422.3,17417.0,17418.0,157.85922
2023-01-11 12:33:00,17417.63,17423.9,17417.63,17422.28,152.03586
2023-01-11 12:34:00,17422.69,17424.0,17419.63,17420.23,69.60753
2023-01-11 12:35:00,17419.71,17422.88,17419.48,17422.74,76.47986
2023-01-11 12:36:00,17422.74,17423.85,17421.54,17422.45,153.01199
2023-01-11 12:37:00,17422.45,17423.44,17419.06,17419.54,92.73756
2023-01-11 12:38:00,17419.54,17421.86,17418.81,17421.06,95.47646
2023-01-11 12:39:00,17421.37,17422.0,17411.4,17414.39,280.20478
2023-01-11 12:40:00,17414.79,17415.61,17410.01,17414.29,171.45313
2023-01-11 12:41:00,17414.75,17420.1,17412.87,17413.88,108.28125
2023-01-11 12:42:00,17413.44,17417.6,17411.95,17415.16,141.93044
2023-01-11 12:43:00,17415.53,17416.99,17414.0,17416.69,61.01088
2023-01-11 12:44:00,17416.69,17417.59,17415.05,17416.33,94.04
2023-01-11 12:45:00,17416.33,17420.04,17413.0,17418.46,177.70472
2023-01-11 12:46:00,17418.46,17423.0,17417.92,17422.16,141.9243
2023-01-11 12:47:00,17422.16,17426.13,17422.06,17424.36,204.77668
2023-01-11 12:48:00,17424.08,17426.24,17422.26,17423.65,81.39572
2023-01-11 12:49:00,17423.48,17426.14,17422.0,17424.13,101.07367
2023-01-11 12:50:00,17424.13,17424.58,17418.45,17421.21,141.65727
2023-01-11 12:51:00,17421.33,17421.47,17415.74,17417.77,163.62655
2023-01-11 12:52:00,17417.77,17422.42,17417.0,17421.98,105.32697
2023-01-11 12:53:00,17421.98,17423.02,17417.01,17419.08,196.85268
2023-01-11 12:54:00,17419.66,17426.64,17419.09,17423.41,165.26632
2023-01-11 12:55:00,17423.42,17424.8,17421.96,17423.96,97.74624
2023-01-11 12:56:00,17423.96,17425.97,17420.6,17421.65,141.84946
2023-01-11 12:57:00,17421.65,17422.66,17418.21,17420.72,136.37814
2023-01-11 12:58:00,17420.37,17423.96,17418.99,17420.4,117.01486
2023-01-11 12:59:00,17420.13,17420.45,17416.1,17418.56,164.22417
2023-01-11 13:00:00,17418.56,17422.16,17417.99,17421.59,143.87546
2023-01-11 13:01:00,17421.59,17424.11,17421.06,17422.9,117.22364
2023-01-11 13:02:00,17422.74,17423.46,17421.25,17422.33,85.51289
2023-01-11 13:03:00,17422.63,17423.12,17417.59,17418.17,112.84051
2023-01-11 13:04:00,17418.27,17420.51,17417.51,17418.4,96.80204
2023-01-11 13:05:00,17418.05,17421.72,17417.68,17420.85,112.45672
2023-01-11 13:06:00,17420.85,17425.0,17420.48,17424.07,123.62896
2023-01-11 13:07:00,17424.05,17424.45,17420.57,17420.78,82.85906
2023-01-11 13:08:00,17420.78,17422.47,17420.77,17421.52,51.14708
2023-01-11 13:09:00,17421.79,17424.72,17420.48,17423.22,82.53501
2023-01-11 13:10:00,17423.64,17424.64,17420.09,17421.17,99.10345
2023-01-11 13:11:00,17421.18,17425.62,17420.29,17424.63,134.96209
2023-01-11 13:12:00,17424.63,17426.78,17423.27,17424.54,157.03477
2023-01-11 13:13:00,17424.54,17425.0,17421.7,17424.11,67.18819
2023-01-11 13:14:00,17424.11,17424.51,17421.66,17422.6,68.26627
2023-01-11 13:15:00,17422.6,17426.76,17422.5,17423.74,119.25959
2023-01-11 13:16:00,17423.73,17426.05,17422.64,17425.3,100.93355
2023-01-11 13:17:00,17424.84,17426.46,17421.24,17422.29,133.70415
2023-01-11 13:18:00,17421.99,17424.14,17421.86,17424.14,52.22783
2023-01-11 13:19:00,17424.14,17427.42,17423.8,17426.54,114.45261
2023-01-11 13:20:00,17426.54,17435.16,17425.87,17434.34,390.78935
2023-01-11 13:21:00,17434.34,17435.74,17430.09,17431.86,159.72373
2023-01-11 13:22:00,17431.86,17431.93,17425.88,17426.19,145.56632
2023-01-11 13:23:00,17426.49,17428.38,17422.98,17424.83,130.73329
2023-01-11 13:24:00,17424.39,17431.04,17422.72,17428.53,172.68064
2023-01-11 13:25:00,17428.53,17429.96,17427.11,17427.79,80.46232
2023-01-11 13:26:00,17427.79,17428.5,17423.69,17425.47,98.54853
2023-01-11 13:27:00,17425.49,17425.85,17423.02,17424.48,86.80411
2023-01-11 13:28:00,17424.48,17426.04,17422.9,17425.58,135.56426
2023-01-11 13:29:00,17425.16,17425.85,17423.19,17423.85,101.59804
2023-01-11 13:30:00,17423.88,17429.0,17423.79,17427.03,97.33615
2023-01-11 13:31:00,17427.03,17427.68,17424.0,17425.28,126.38433
2023-01-11 13:32:00,17425.28,17425.29,17419.09,17419.12,161.07768
2023-01-11 13:33:00,17419.12,17421.46,17418.68,17420.63,123.55597
2023-01-11 13:34:00,17421.03,17421.03,17416.0,17417.77,112.50384
2023-01-11 13:35:00,17417.77,17419.11,17410.94,17411.64,178.5578
2023-01-11 13:36:00,17411.52,17415.96,17405.76,17415.96,333.5852
2023-01-11 13:37:00,17415.52,17421.05,17413.37,17414.8,198.349
2023-01-11 13:38:00,17415.33,17415.33,17404.02,17406.08,223.06498
2023-01-11 13:39:00,17405.45,17408.48,17395.72,17408.47,491.80645
2023-01-11 13:40:00,17407.97,17412.73,17401.54,17402.78,315.8833
2023-01-11 13:41:00,17402.78,17404.73,17393.87,17398.96,459.61769
2023-01-11 13:42:00,17398.73,17400.72,17393.05,17396.11,439.29356
2023-01-11 13:43:00,17396.1,17400.85,17395.0,17400.3,160.49332
2023-01-11 13:44:00,17400.73,17408.89,17399.37,17407.31,173.06543
2023-01-11 13:45:00,17407.31,17407.76,17397.24,17399.5,160.26771
2023-01-11 13:46:00,17399.5,17399.97,17391.72,17396.72,242.67023
2023-01-11 13:47:00,17396.19,17397.35,17393.11,17394.36,93.44977
2023-01-11 13:48:00,17393.77,17398.76,17390.8,17393.15,164.77823
2023-01-11 13:49:00,17393.15,17395.22,17383.48,17392.12,378.8867
2023-01-11 13:50:00,17392.11,17400.1,17390.76,17399.48,210.71078
2023-01-11 13:51:00,17399.71,17403.5,17397.44,17403.31,169.52394
2023-01-11 13:52:00,17403.19,17411.23,17401.72,17410.02,213.76298
2023-01-11 13:53:00,17410.02,17411.61,17405.0,17410.57,158.3
2023-01-11 13:54:00,17410.57,17414.8,17407.41,17413.47,124.81979
2023-01-11 13:55:00,17413.01,17414.62,17407.23,17408.52,206.59411
2023-01-11 13:56:00,17408.52,17409.32,17405.21,17407.78,91.80902
2023-01-11 13:57:00,17407.49,17415.0,17406.62,17413.54,147.2545
2023-01-11 13:58:00,17413.54,17415.74,17412.25,17414.16,127.7522
2023-01-11 13:59:00,17414.03,17417.17,17412.0,17413.43,133.60462
2023-01-11 14:00:00,17413.43,17413.86,17409.36,17410.96,146.31935
2023-01-11 14:01:00,17410.95,17412.61,17407.76,17410.73,131.06131
2023-01-11 14:02:00,17410.73,17410.74,17405.01,17405.89,152.96617
2023-01-11 14:03:00,17405.89,17412.48,17405.37,17411.26,105.46518
2023-01-11 14:04:00,17410.61,17411.72,17408.12,17408.19,87.18768
2023-01-11 14:05:00,17408.77,17409.05,17406.0,17406.9,94.23149
2023-01-11 14:06:00,17406.9,17407.84,17396.65,17396.67,250.05237
2023-01-11 14:07:00,17396.67,17398.1,17383.37,17396.16,404.79116
2023-01-11 14:08:00,17396.7,17398.35,17390.68,17397.47,237.114
2023-01-11 14:09:00,17397.94,17401.99,17395.82,17397.61,155.124
2023-01-11 14:10:00,17397.61,17397.66,17387.1,17390.13,174.91339
2023-01-11 14:11:00,17389.49,17393.6,17388.34,17393.6,93.73691
2023-01-11 14:12:00,17393.26,17395.5,17385.05,17387.59,204.98752
2023-01-11 14:13:00,17387.59,17389.56,17377.46,17382.28,347.4123
2023-01-11 14:14:00,17382.71,17386.33,17376.0,17383.08,289.95211
2023-01-11 14:15:00,17382.48,17388.97,17377.86,17382.89,265.37454
2023-01-11 14:16:00,17383.5,17390.97,17382.14,17389.96,180.03139
2023-01-11 14:17:00,17389.26,17396.0,17385.6,17387.49,195.88941
2023-01-11 14:18:00,17387.05,17389.18,17377.83,17385.17,282.98721
2023-01-11 14:19:00,17385.16,17387.08,17381.06,17385.69,197.35291
2023-01-11 14:20:00,17385.65,17386.03,17377.01,17381.27,232.43299
2023-01-11 14:21:00,17382.06,17387.05,17381.27,17383.36,144.83173
2023-01-11 14:22:00,17383.36,17391.79,17380.66,17391.26,181.81105
2023-01-11 14:23:00,17391.48,17396.07,17387.63,17393.33,209.5408
2023-01-11 14:24:00,17393.19,17396.78,17390.58,17395.77,157.16151
2023-01-11 14:25:00,17395.76,17395.76,17385.83,17387.74,209.76407
2023-01-11 14:26:00,17387.3,17395.0,17385.39,17393.84,143.01134
2023-01-11 14:27:00,17394.41,17397.67,17392.49,17395.83,187.87708
2023-01-11 14:28:00,17395.83,17400.72,17392.45,17397.5,132.93051
2023-01-11 14:29:00,17397.99,17398.64,17394.31,17395.97,127.96065
2023-01-11 14:30:00,17395.66,17413.34,17393.54,17405.11,514.98582
2023-01-11 14:31:00,17405.11,17410.78,17390.77,17391.36,432.74473
2023-01-11 14:32:00,17391.36,17395.63,17381.0,17381.4,335.72124
2023-01-11 14:33:00,17381.4,17391.99,17377.0,17390.55,401.32948
2023-01-11 14:34:00,17390.55,17392.97,17383.15,17386.64,241.44194
2023-01-11 14:35:00,17387.38,17395.03,17386.64,17390.64,223.57523
2023-01-11 14:36:00,17390.64,17405.0,17390.34,17401.26,284.95421
2023-01-11 14:37:00,17401.27,17414.0,17399.04,17410.36,365.40426
2023-01-11 14:38:00,17410.37,17413.24,17403.83,17410.81,242.29725
2023-01-11 14:39:00,17410.81,17414.69,17406.23,17411.16,332.30401
2023-01-11 14:40:00,17411.74,17413.92,17406.96,17410.02,220.01729
2023-01-11 14:41:00,17410.02,17410.07,17400.0,17402.0,264.79444
2023-01-11 14:42:00,17401.31,17418.58,17401.31,17418.09,262.61919
2023-01-11 14:43:00,17418.09,17424.99,17415.92,17420.84,271.80024
2023-01-11 14:44:00,17420.84,17421.95,17415.4,17419.69,231.92446
2023-01-11 14:45:00,17418.96,17420.6,17405.15,17416.65,316.69699
2023-01-11 14:46:00,17416.65,17419.54,17411.55,17417.76,175.14699
2023-01-11 14:47:00,17417.76,17421.11,17412.63,17420.42,192.48671
2023-01-11 14:48:00,17419.76,17430.51,17419.75,17429.95,354.05389
2023-01-11 14:49:00,17429.95,17435.87,17426.18,17430.35,312.53955
2023-01-11 14:50:00,17430.26,17433.78,17428.6,17431.67,194.34591
2023-01-11 14:51:00,17431.92,17433.5,17425.0,17427.72,180.03287
2023-01-11 14:52:00,17427.38,17433.79,17424.26,17426.35,168.26594
2023-01-11 14:53:00,17426.89,17427.84,17412.56,17417.8,330.339
2023-01-11 14:54:00,17417.78,17421.45,17413.89,17419.01,205.75418
2023-01-11 14:55:00,17419.53,17421.49,17417.01,17418.63,156.36522
2023-01-11 14:56:00,17418.63,17423.86,17417.18,17420.75,124.48443
2023-01-11 14:57:00,17420.75,17421.2,17413.15,17417.9,198.59774
2023-01-11 14:58:00,17417.9,17418.4,17408.0,17410.9,209.12236
2023-01-11 14:59:00,17411.32,17415.72,17410.51,17413.97,116.64542
2023-01-11 15:00:00,17413.97,17417.82,17410.52,17413.48,226.8224
2023-01-11 15:01:00,17412.83,17414.32,17408.71,17412.86,199.39001
2023-01-11 15:02:00,17412.86,17418.85,17411.61,17416.72,165.81088
2023-01-11 15:03:00,17417.39,17426.29,17415.7,17421.88,224.49658
2023-01-11 15:04:00,17421.88,17428.83,17420.5,17423.16,205.95923
2023-01-11 15:05:00,17423.65,17430.88,17422.5,17430.46,198.45429
2023-01-11 15:06:00,17429.88,17431.55,17425.3,17429.36,210.02107
2023-01-11 15:07:00,17429.36,17433.63,17425.53,17432.98,181.15091
2023-01-11 15:08:00,17433.61,17437.25,17429.15,17429.38,241.74091
2023-01-11 15:09:00,17429.38,17434.83,17427.85,17431.83,140.44699
2023-01-11 15:10:00,17431.83,17437.71,17431.75,17434.35,159.49895
2023-01-11 15:11:00,17434.35,17435.72,17429.23,17434.49,161.35513
2023-01-11 15:12:00,17434.49,17434.74,17429.57,17429.73,136.55274
2023-01-11 15:13:00,17430.35,17431.25,17421.18,17421.95,169.81507
2023-01-11 15:14:00,17421.41,17422.71,17418.65,17420.42,128.49354
2023-01-11 15:15:00,17419.96,17429.6,17419.96,17426.75,188.58667
2023-01-11 15:16:00,17427.34,17427.34,17416.86,17417.67,192.86148
2023-01-11 15:17:00,17417.67,17426.29,17416.71,17421.31,200.00716
2023-01-11 15:18:00,17422.02,17422.13,17418.03,17419.44,135.62409
2023-01-11 15:19:00,17419.5,17420.0,17415.35,17415.51,170.41
2023-01-11 15:20:00,17415.51,17418.94,17412.87,17418.26,158.66639
2023-01-11 15:21:00,17418.26,17419.99,17414.6,17415.78,148.37932
2023-01-11 15:22:00,17415.78,17422.9,17413.31,17421.12,162.88704
2023-01-11 15:23:00,17420.72,17422.5,17414.48,17416.86,119.64407
2023-01-11 15:24:00,17416.86,17419.42,17413.7,17415.1,134.98793
2023-01-11 15:25:00,17415.1,17417.14,17409.51,17411.11,181.23709
2023-01-11 15:26:00,17411.13,17414.0,17408.16,17410.16,185.6339
2023-01-11 15:27:00,17409.73,17414.77,17408.11,17410.45,275.63296
2023-01-11 15:28:00,17410.01,17413.65,17407.0,17407.58,159.12923
2023-01-11 15:29:00,17407.98,17408.27,17394.83,17398.82,314.94144
2023-01-11 15:30:00,17399.38,17400.34,17393.03,17398.42,184.37903
2023-01-11 15:31:00,17398.42,17400.5,17396.98,17397.62,107.21238
2023-01-11 15:32:00,17397.62,17401.81,17395.65,17397.54,303.40999
2023-01-11 15:33:00,17398.03,17399.01,17389.28,17390.8,204.67266
2023-01-11 15:34:00,17390.8,17392.57,17377.08,17378.92,349.57161
2023-01-11 15:35:00,17378.91,17379.35,17348.23,17360.74,1460.73531
2023-01-11 15:36:00,17360.74,17361.53,17338.79,17357.71,973.8917
2023-01-11 15:37:00,17357.71,17363.14,17348.0,17350.82,473.36669
2023-01-11 15:38:00,17351.07,17352.99,17335.5,17350.35,534.47642
2023-01-11 15:39:00,17351.35,17361.39,17344.09,17357.38,423.63635
2023-01-11 15:40:00,17357.38,17363.32,17353.33,17360.79,236.39372
2023-01-11 15:41:00,17360.67,17364.9,17351.02,17363.58,317.42934
2023-01-11 15:42:00,17363.58,17366.7,17361.27,17364.6,223.84905
2023-01-11 15:43:00,17364.99,17365.83,17343.61,17344.58,315.26291
2023-01-11 15:44:00,17344.58,17355.31,17337.91,17354.06,339.90032
2023-01-11 15:45:00,17354.06,17361.5,17344.59,17358.93,405.67794
2023-01-11 15:46:00,17358.93,17362.05,17353.53,17361.95,207.54632
2023-01-11 15:47:00,17361.41,17365.0,17357.74,17364.34,210.13284
2023-01-11 15:48:00,17364.03,17369.54,17362.13,17363.29,164.23802
2023-01-11 15:49:00,17363.83,17365.27,17354.36,17361.72,243.78355
2023-01-11 15:50:00,17361.72,17363.91,17354.23,17354.24,239.68348
2023-01-11 15:51:00,17354.24,17355.14,17346.34,17348.51,250.12666
2023-01-11 15:52:00,17348.54,17350.0,17334.0,17338.7,360.15665
2023-01-11 15:53:00,17337.67,17340.17,17315.6,17321.88,805.76378
2023-01-11 15:54:00,17321.88,17338.07,17321.88,17336.93,414.01742
2023-01-11 15:55:00,17336.93,17340.0,17328.9,17333.13,250.98903
2023-01-11 15:56:00,17333.13,17333.68,17317.85,17324.06,315.82837
2023-01-11 15:57:00,17324.06,17336.94,17323.54,17328.92,295.49062
2023-01-11 15:58:00,17328.73,17333.71,17324.85,17331.05,181.96642
2023-01-11 15:59:00,17330.32,17337.32,17329.07,17332.43,276.34474
2023-01-11 16:00:00,17331.9,17333.5,17328.27,17332.44,201.3
2023-01-11 16:01:00,17332.37,17333.43,17328.24,17332.59,241.50701
2023-01-11 16:02:00,17332.59,17343.0,17330.62,17339.01,290.89231
2023-01-11 16:03:00,17339.01,17344.0,17337.0,17341.33,218.04152
2023-01-11 16:04:00,17341.33,17346.38,17331.92,17337.46,254.27614
2023-01-11 16:05:00,17337.73,17338.17,17328.33,17330.66,223.74267
2023-01-11 16:06:00,17331.04,17335.0,17328.0,17328.97,202.61992
2023-01-11 16:07:00,17328.51,17338.66,17320.42,17334.8,361.49844
2023-01-11 16:08:00,17334.8,17341.93,17331.05,17339.2,190.93202
2023-01-11 16:09:00,17339.2,17347.69,17338.55,17345.3,170.57214
